product_id,date,daily_units,moving_avg_7d
P0003,2025-10-25,27,18.29
P0003,2025-10-26,23,17.86
P0003,2025-10-27,9,16.43
P0003,2025-10-28,22,18.29
P0003,2025-10-29,13,18.0
P0003,2025-10-30,12,17.71
P0003,2025-10-31,19,17.86
P0003,2025-11-01,27,17.86
P0003,2025-11-02,31,19.0
P0003,2025-11-03,33,22.43
P0003,2025-11-04,14,21.29
P0003,2025-11-05,16,21.71
P0003,2025-11-06,19,22.71
P0003,2025-11-07,21,23.0
P0003,2025-11-08,31,23.57
P0003,2025-11-09,18,21.71
P0003,2025-11-10,19,19.71
P0003,2025-11-11,23,21.0
P0003,2025-11-12,20,21.57
P0003,2025-11-13,22,22.0
P0003,2025-11-14,34,23.86
P0003,2025-11-15,24,22.86
P0003,2025-11-16,25,23.86
P0003,2025-11-17,19,23.86
P0003,2025-11-18,13,22.43
P0003,2025-11-19,19,22.29
P0003,2025-11-20,17,21.57
P0003,2025-11-21,21,19.71
P0003,2025-11-22,28,20.29
P0003,2025-11-23,26,20.43
P0003,2025-11-24,25,21.29
P0003,2025-11-25,26,23.14
P0003,2025-11-26,25,24.0
P0003,2025-11-27,20,24.43
P0003,2025-11-28,25,25.0
P0003,2025-11-29,26,24.71
P0003,2025-11-30,24,24.43
P0003,2025-12-01,13,22.71
P0003,2025-12-02,15,21.14
P0003,2025-12-03,23,20.86
P0003,2025-12-04,19,20.71
P0003,2025-12-05,34,22.0
P0003,2025-12-06,29,22.43
P0003,2025-12-07,17,21.43
P0003,2025-12-08,30,23.86
P0003,2025-12-09,22,24.86
P0003,2025-12-10,26,25.29
P0003,2025-12-11,19,25.29
P0003,2025-12-12,25,24.0
P0003,2025-12-13,21,22.86
P0003,2025-12-14,32,25.0
P0003,2025-12-15,21,23.71
P0003,2025-12-16,20,23.43
P0003,2025-12-17,22,22.86
P0003,2025-12-18,23,23.43
P0003,2025-12-19,26,23.57
P0003,2025-12-20,26,24.29
P0003,2025-12-21,20,22.57
P0003,2025-12-22,21,22.57
P0003,2025-12-23,17,22.14
P0003,2025-12-24,21,22.0
P0003,2025-12-25,18,21.29
P0003,2025-12-26,27,21.43
P0003,2025-12-27,17,20.14
P0003,2025-12-28,23,20.57
P0003,2025-12-29,29,21.71
P0003,2025-12-30,14,21.29
P0003,2025-12-31,19,21.0
P0003,2026-01-01,16,20.71
P0003,2026-01-02,15,19.0
P0003,2026-01-03,13,18.43
P0003,2026-01-04,19,17.86
P0003,2026-01-05,15,15.86
P0003,2026-01-06,13,15.71
P0003,2026-01-07,14,15.0
P0003,2026-01-08,11,14.29
P0003,2026-01-09,14,14.14
P0003,2026-01-10,16,14.57
P0003,2026-01-11,14,13.86
P0003,2026-01-12,14,13.71
P0003,2026-01-13,20,14.71
P0003,2026-01-14,17,15.14
P0003,2026-01-15,11,15.14
P0003,2026-01-16,16,15.43
P0003,2026-01-17,17,15.57
P0003,2026-01-18,21,16.57
P0003,2026-01-19,11,16.14
P0003,2026-01-20,11,14.86
P0003,2026-01-21,10,13.86
P0003,2026-01-22,20,15.14
P0003,2026-01-23,20,15.71
P0003,2026-01-24,17,15.71
P0003,2026-01-25,21,15.71
P0003,2026-01-26,8,15.29
P0003,2026-01-27,10,15.14
P0003,2026-01-28,16,16.0
P0003,2026-01-29,12,14.86
P0003,2026-01-30,14,14.0
P0003,2026-01-31,10,13.0
P0003,2026-02-01,9,11.29
P0003,2026-02-02,14,12.14
P0003,2026-02-03,11,12.29
P0003,2026-02-04,14,12.0
P0003,2026-02-05,13,12.14
P0003,2026-02-06,15,12.29
P0003,2026-02-07,28,14.86
P0003,2026-02-08,23,16.86
P0003,2026-02-09,18,17.43
P0003,2026-02-10,11,17.43
P0003,2026-02-11,10,16.86
P0003,2026-02-12,10,16.43
P0003,2026-02-13,17,16.71
P0003,2026-02-14,24,16.14
P0003,2026-02-15,18,15.43
P0003,2026-02-16,7,13.86
P0003,2026-02-17,18,14.86
P0003,2026-02-18,9,14.71
P0003,2026-02-19,18,15.86
P0003,2026-02-20,17,15.86
P0003,2026-02-21,10,13.86
P0003,2026-02-22,23,14.57
P0003,2026-02-23,16,15.86
P0003,2026-02-24,13,15.14
P0003,2026-02-25,7,14.86
P0003,2026-02-26,16,14.57
P0003,2026-02-27,16,14.43
P0003,2026-02-28,19,15.71
P0003,2026-03-01,13,14.29
P0003,2026-03-02,18,14.57
P0003,2026-03-03,18,15.29
P0003,2026-03-04,15,16.43
P0003,2026-03-05,18,16.71
P0003,2026-03-06,19,17.14
P0003,2026-03-07,27,18.29
P0003,2026-03-08,20,19.29
P0003,2026-03-09,25,20.29
P0003,2026-03-10,16,20.0
P0003,2026-03-11,23,21.14
P0003,2026-03-12,12,20.29
P0003,2026-03-13,26,21.29
P0003,2026-03-14,17,19.86
P0003,2026-03-15,25,20.57
P0003,2026-03-16,21,20.0
P0003,2026-03-17,10,19.14
P0003,2026-03-18,16,18.14
P0003,2026-03-19,20,19.29
P0003,2026-03-20,19,18.29
P0003,2026-03-21,26,19.57
P0003,2026-03-22,21,19.0
P0003,2026-03-23,18,18.57
P0003,2026-03-24,13,19.0
P0003,2026-03-25,11,18.29
P0003,2026-03-26,9,16.71
P0003,2026-03-27,18,16.57
P0003,2026-03-28,20,15.71
P0003,2026-03-29,21,15.71
P0003,2026-03-30,18,15.71
P0003,2026-03-31,17,16.29
P0003,2026-04-01,23,18.0
P0003,2026-04-02,18,19.29
P0003,2026-04-03,24,20.14
P0003,2026-04-04,19,20.0
P0003,2026-04-05,13,18.86
P0003,2026-04-06,9,17.57
P0003,2026-04-07,18,17.71
P0003,2026-04-08,26,18.14
P0003,2026-04-09,15,17.71
P0003,2026-04-10,26,18.0
P0003,2026-04-11,17,17.71
P0003,2026-04-12,23,19.14
P0003,2026-04-13,14,19.86
P0003,2026-04-14,11,18.86
P0003,2026-04-15,25,18.71
P0003,2026-04-16,15,18.71
P0003,2026-04-17,23,18.29
P0003,2026-04-18,15,18.0
P0003,2026-04-19,23,18.0
P0003,2026-04-20,22,19.14
P0003,2026-04-21,16,19.86
P0003,2026-04-22,14,18.29
P0003,2026-04-23,16,18.43
P0003,2026-04-24,20,18.0
P0003,2026-04-25,20,18.71
P0003,2026-04-26,17,17.86
P0003,2026-04-27,21,17.71
P0003,2026-04-28,14,17.43
P0003,2026-04-29,13,17.29
P0003,2026-04-30,6,15.86
P0003,2026-05-01,22,16.14
P0003,2026-05-02,16,15.57
P0003,2026-05-03,19,15.86
P0003,2026-05-04,17,15.29
P0003,2026-05-05,19,16.0
P0003,2026-05-06,19,16.86
P0003,2026-05-07,14,18.0
P0003,2026-05-08,16,17.14
P0003,2026-05-09,23,18.14
P0003,2026-05-10,24,18.86
P0003,2026-05-11,15,18.57
P0003,2026-05-12,17,18.29
P0003,2026-05-13,17,18.0
P0003,2026-05-14,23,19.29
P0003,2026-05-15,18,19.57
P0003,2026-05-16,21,19.29
P0003,2026-05-17,22,19.0
P0003,2026-05-18,15,19.0
P0003,2026-05-19,13,18.43
P0003,2026-05-20,15,18.14
P0003,2026-05-21,17,17.29
P0003,2026-05-22,18,17.29
P0003,2026-05-23,18,16.86
P0003,2026-05-24,17,16.14
P0003,2026-05-25,13,15.86
P0003,2026-05-26,23,17.29
P0003,2026-05-27,16,17.43
P0003,2026-05-28,14,17.0
P0003,2026-05-29,20,17.29
P0003,2026-05-30,19,17.43
P0003,2026-05-31,18,17.57
P0003,2026-06-01,16,18.0
P0003,2026-06-02,13,16.57
P0003,2026-06-03,17,16.71
P0003,2026-06-04,14,16.71
P0003,2026-06-05,18,16.43
P0003,2026-06-06,21,16.71
P0003,2026-06-07,27,18.0
P0003,2026-06-08,19,18.43
P0003,2026-06-09,16,18.86
P0003,2026-06-10,20,19.29
P0003,2026-06-11,12,19.0
P0003,2026-06-12,14,18.43
P0003,2026-06-13,29,19.57
P0003,2026-06-14,22,18.86
P0003,2026-06-15,22,19.29
P0003,2026-06-16,17,19.43
P0003,2026-06-17,19,19.29
P0003,2026-06-18,18,20.14
P0003,2026-06-19,16,20.43
P0003,2026-06-20,18,18.86
P0003,2026-06-21,23,19.0
P0003,2026-06-22,18,18.43
P0003,2026-06-23,15,18.14
P0003,2026-06-24,22,18.57
P0003,2026-06-25,13,17.86
P0003,2026-06-26,21,18.57
P0003,2026-06-27,25,19.57
P0003,2026-06-28,26,20.0
P0003,2026-06-29,18,20.0
P0003,2026-06-30,18,20.43
P0003,2026-07-01,18,19.86
P0003,2026-07-02,15,20.14
P0003,2026-07-03,16,19.43
P0003,2026-07-04,26,19.57
P0003,2026-07-05,18,18.43
P0003,2026-07-06,13,17.71
P0003,2026-07-07,20,18.0
P0003,2026-07-08,17,17.86
P0003,2026-07-09,13,17.57
P0003,2026-07-10,16,17.57
P0003,2026-07-11,21,16.86
P0003,2026-07-12,13,16.14
P0003,2026-07-13,18,16.86
P0003,2026-07-14,15,16.14
P0003,2026-07-15,12,15.43
P0003,2026-07-16,13,15.43
P0003,2026-07-17,21,16.14
P0003,2026-07-18,17,15.57
P0003,2026-07-19,14,15.71
P0003,2026-07-20,16,15.43
P0003,2026-07-21,15,15.43
P0003,2026-07-22,15,15.86
P0003,2026-07-23,14,16.0
P0003,2026-07-24,24,16.43
P0003,2026-07-25,18,16.57
P0004,2025-07-26,61,61.0
P0004,2025-07-27,61,61.0
P0004,2025-07-28,61,61.0
P0004,2025-07-29,53,59.0
P0004,2025-07-30,59,59.0
P0004,2025-07-31,50,57.5
P0004,2025-08-01,66,58.71
P0004,2025-08-02,86,62.29
P0004,2025-08-03,58,61.86
P0004,2025-08-04,49,60.14
P0004,2025-08-05,59,61.0
P0004,2025-08-06,49,59.57
P0004,2025-08-07,57,60.57
P0004,2025-08-08,63,60.14
P0004,2025-08-09,59,56.29
P0004,2025-08-10,69,57.86
P0004,2025-08-11,47,57.57
P0004,2025-08-12,62,58.0
P0004,2025-08-13,53,58.57
P0004,2025-08-14,44,56.71
P0004,2025-08-15,67,57.29
P0004,2025-08-16,66,58.29
P0004,2025-08-17,58,56.71
P0004,2025-08-18,56,58.0
P0004,2025-08-19,62,58.0
P0004,2025-08-20,60,59.0
P0004,2025-08-21,45,59.14
P0004,2025-08-22,67,59.14
P0004,2025-08-23,62,58.57
P0004,2025-08-24,52,57.71
P0004,2025-08-25,57,57.86
P0004,2025-08-26,51,56.29
P0004,2025-08-27,44,54.0
P0004,2025-08-28,39,53.14
P0004,2025-08-29,71,53.71
P0004,2025-08-30,67,54.43
P0004,2025-08-31,74,57.57
P0004,2025-09-01,51,56.71
P0004,2025-09-02,50,56.57
P0004,2025-09-03,60,58.86
P0004,2025-09-04,52,60.71
P0004,2025-09-05,58,58.86
P0004,2025-09-06,67,58.86
P0004,2025-09-07,76,59.14
P0004,2025-09-08,47,58.57
P0004,2025-09-09,58,59.71
P0004,2025-09-10,55,59.0
P0004,2025-09-11,58,59.86
P0004,2025-09-12,71,61.71
P0004,2025-09-13,71,62.29
P0004,2025-09-14,63,60.43
P0004,2025-09-15,52,61.14
P0004,2025-09-16,54,60.57
P0004,2025-09-17,46,59.29
P0004,2025-09-18,60,59.57
P0004,2025-09-19,72,59.71
P0004,2025-09-20,64,58.71
P0004,2025-09-21,45,56.14
P0004,2025-09-22,52,56.14
P0004,2025-09-23,61,57.14
P0004,2025-09-24,42,56.57
P0004,2025-09-25,44,54.29
P0004,2025-09-26,52,51.43
P0004,2025-09-27,62,51.14
P0004,2025-09-28,68,54.43
P0004,2025-09-29,59,55.43
P0004,2025-09-30,48,53.57
P0004,2025-10-01,53,55.14
P0004,2025-10-02,46,55.43
P0004,2025-10-03,51,55.29
P0004,2025-10-04,74,57.0
P0004,2025-10-05,76,58.14
P0004,2025-10-06,47,56.43
P0004,2025-10-07,62,58.43
P0004,2025-10-08,58,59.14
P0004,2025-10-09,49,59.57
P0004,2025-10-10,61,61.0
P0004,2025-10-11,73,60.86
P0004,2025-10-12,63,59.0
P0004,2025-10-13,50,59.43
P0004,2025-10-14,46,57.14
P0004,2025-10-15,54,56.57
P0004,2025-10-16,49,56.57
P0004,2025-10-17,65,57.14
P0004,2025-10-18,56,54.71
P0004,2025-10-19,58,54.0
P0004,2025-10-20,55,54.71
P0004,2025-10-21,44,54.43
P0004,2025-10-22,58,55.0
P0004,2025-10-23,56,56.0
P0004,2025-10-24,74,57.29
P0004,2025-10-25,73,59.71
P0004,2025-10-26,56,59.43
P0004,2025-10-27,45,58.0
P0004,2025-10-28,52,59.14
P0004,2025-10-29,44,57.14
P0004,2025-10-30,50,56.29
P0004,2025-10-31,76,56.57
P0004,2025-11-01,109,61.71
P0004,2025-11-02,88,66.29
P0004,2025-11-03,98,73.86
P0004,2025-11-04,72,76.71
P0004,2025-11-05,82,82.14
P0004,2025-11-06,70,85.0
P0004,2025-11-07,93,87.43
P0004,2025-11-08,117,88.57
P0004,2025-11-09,108,91.43
P0004,2025-11-10,63,86.43
P0004,2025-11-11,65,85.43
P0004,2025-11-12,85,85.86
P0004,2025-11-13,69,85.71
P0004,2025-11-14,103,87.14
P0004,2025-11-15,74,81.0
P0004,2025-11-16,79,76.86
P0004,2025-11-17,65,77.14
P0004,2025-11-18,61,76.57
P0004,2025-11-19,77,75.43
P0004,2025-11-20,84,77.57
P0004,2025-11-21,115,79.29
P0004,2025-11-22,105,83.71
P0004,2025-11-23,101,86.86
P0004,2025-11-24,52,85.0
P0004,2025-11-25,66,85.71
P0004,2025-11-26,60,83.29
P0004,2025-11-27,73,81.71
P0004,2025-11-28,86,77.57
P0004,2025-11-29,60,71.14
P0004,2025-11-30,70,66.71
P0004,2025-12-01,57,67.43
P0004,2025-12-02,58,66.29
P0004,2025-12-03,68,67.43
P0004,2025-12-04,81,68.57
P0004,2025-12-05,104,71.14
P0004,2025-12-06,100,76.86
P0004,2025-12-07,72,77.14
P0004,2025-12-08,66,78.43
P0004,2025-12-09,66,79.57
P0004,2025-12-10,87,82.29
P0004,2025-12-11,89,83.43
P0004,2025-12-12,91,81.57
P0004,2025-12-13,76,78.14
P0004,2025-12-14,44,74.14
P0004,2025-12-15,42,70.71
P0004,2025-12-16,88,73.86
P0004,2025-12-17,114,77.71
P0004,2025-12-18,92,78.14
P0004,2025-12-19,111,81.0
P0004,2025-12-20,84,82.14
P0004,2025-12-21,62,84.71
P0004,2025-12-22,59,87.14
P0004,2025-12-23,89,87.29
P0004,2025-12-24,88,83.57
P0004,2025-12-25,87,82.86
P0004,2025-12-26,84,79.0
P0004,2025-12-27,56,75.0
P0004,2025-12-28,51,73.43
P0004,2025-12-29,96,78.71
P0004,2025-12-30,84,78.0
P0004,2025-12-31,67,75.0
P0004,2026-01-01,42,68.57
P0004,2026-01-02,55,64.43
P0004,2026-01-03,56,64.43
P0004,2026-01-04,49,64.14
P0004,2026-01-05,37,55.71
P0004,2026-01-06,40,49.43
P0004,2026-01-07,57,48.0
P0004,2026-01-08,44,48.29
P0004,2026-01-09,59,48.86
P0004,2026-01-10,47,47.57
P0004,2026-01-11,52,48.0
P0004,2026-01-12,60,51.29
P0004,2026-01-13,49,52.57
P0004,2026-01-14,38,49.86
P0004,2026-01-15,55,51.43
P0004,2026-01-16,61,51.71
P0004,2026-01-17,56,53.0
P0004,2026-01-18,42,51.57
P0004,2026-01-19,45,49.43
P0004,2026-01-20,44,48.71
P0004,2026-01-21,42,49.29
P0004,2026-01-22,45,47.86
P0004,2026-01-23,58,47.43
P0004,2026-01-24,61,48.14
P0004,2026-01-25,55,50.0
P0004,2026-01-26,42,49.57
P0004,2026-01-27,43,49.43
P0004,2026-01-28,45,49.86
P0004,2026-01-29,28,47.43
P0004,2026-01-30,57,47.29
P0004,2026-01-31,48,45.43
P0004,2026-02-01,65,46.86
P0004,2026-02-02,55,48.71
P0004,2026-02-03,44,48.86
P0004,2026-02-04,47,49.14
P0004,2026-02-05,40,50.86
P0004,2026-02-06,66,52.14
P0004,2026-02-07,43,51.43
P0004,2026-02-08,63,51.14
P0004,2026-02-09,43,49.43
P0004,2026-02-10,56,51.14
P0004,2026-02-11,39,50.0
P0004,2026-02-12,26,48.0
P0004,2026-02-13,51,45.86
P0004,2026-02-14,46,46.29
P0004,2026-02-15,73,47.71
P0004,2026-02-16,50,48.71
P0004,2026-02-17,43,46.86
P0004,2026-02-18,48,48.14
P0004,2026-02-19,37,49.71
P0004,2026-02-20,55,50.29
P0004,2026-02-21,58,52.0
P0004,2026-02-22,52,49.0
P0004,2026-02-23,54,49.57
P0004,2026-02-24,39,49.0
P0004,2026-02-25,42,48.14
P0004,2026-02-26,43,49.0
P0004,2026-02-27,59,49.57
P0004,2026-02-28,60,49.86
P0004,2026-03-01,70,52.43
P0004,2026-03-02,53,52.29
P0004,2026-03-03,40,52.43
P0004,2026-03-04,56,54.43
P0004,2026-03-05,37,53.57
P0004,2026-03-06,55,53.0
P0004,2026-03-07,61,53.14
P0004,2026-03-08,70,53.14
P0004,2026-03-09,58,53.86
P0004,2026-03-10,49,55.14
P0004,2026-03-11,63,56.14
P0004,2026-03-12,54,58.57
P0004,2026-03-13,60,59.29
P0004,2026-03-14,67,60.14
P0004,2026-03-15,83,62.0
P0004,2026-03-16,59,62.14
P0004,2026-03-17,52,62.57
P0004,2026-03-18,61,62.29
P0004,2026-03-19,60,63.14
P0004,2026-03-20,61,63.29
P0004,2026-03-21,74,64.29
P0004,2026-03-22,65,61.71
P0004,2026-03-23,59,61.71
P0004,2026-03-24,58,62.57
P0004,2026-03-25,45,60.29
P0004,2026-03-26,55,59.57
P0004,2026-03-27,70,60.86
P0004,2026-03-28,60,58.86
P0004,2026-03-29,65,58.86
P0004,2026-03-30,49,57.43
P0004,2026-03-31,55,57.0
P0004,2026-04-01,60,59.14
P0004,2026-04-02,64,60.43
P0004,2026-04-03,72,60.71
P0004,2026-04-04,61,60.86
P0004,2026-04-05,69,61.43
P0004,2026-04-06,54,62.14
P0004,2026-04-07,44,60.57
P0004,2026-04-08,59,60.43
P0004,2026-04-09,56,59.29
P0004,2026-04-10,61,57.71
P0004,2026-04-11,65,58.29
P0004,2026-04-12,71,58.57
P0004,2026-04-13,45,57.29
P0004,2026-04-14,60,59.57
P0004,2026-04-15,64,60.29
P0004,2026-04-16,67,61.86
P0004,2026-04-17,61,61.86
P0004,2026-04-18,70,62.57
P0004,2026-04-19,69,62.29
P0004,2026-04-20,47,62.57
P0004,2026-04-21,63,63.0
P0004,2026-04-22,52,61.29
P0004,2026-04-23,51,59.0
P0004,2026-04-24,58,58.57
P0004,2026-04-25,74,59.14
P0004,2026-04-26,69,59.14
P0004,2026-04-27,59,60.86
P0004,2026-04-28,51,59.14
P0004,2026-04-29,65,61.0
P0004,2026-04-30,60,62.29
P0004,2026-05-01,69,63.86
P0004,2026-05-02,63,62.29
P0004,2026-05-03,68,62.14
P0004,2026-05-04,60,62.29
P0004,2026-05-05,56,63.0
P0004,2026-05-06,52,61.14
P0004,2026-05-07,54,60.29
P0004,2026-05-08,61,59.14
P0004,2026-05-09,61,58.86
P0004,2026-05-10,61,57.86
P0004,2026-05-11,49,56.29
P0004,2026-05-12,48,55.14
P0004,2026-05-13,51,55.0
P0004,2026-05-14,44,53.57
P0004,2026-05-15,52,52.29
P0004,2026-05-16,67,53.14
P0004,2026-05-17,74,55.0
P0004,2026-05-18,59,56.43
P0004,2026-05-19,49,56.57
P0004,2026-05-20,62,58.14
P0004,2026-05-21,67,61.43
P0004,2026-05-22,79,65.29
P0004,2026-05-23,79,67.0
P0004,2026-05-24,72,66.71
P0004,2026-05-25,57,66.43
P0004,2026-05-26,46,66.0
P0004,2026-05-27,51,64.43
P0004,2026-05-28,47,61.57
P0004,2026-05-29,68,60.0
P0004,2026-05-30,63,57.71
P0004,2026-05-31,73,57.86
P0004,2026-06-01,55,57.57
P0004,2026-06-02,52,58.43
P0004,2026-06-03,45,57.57
P0004,2026-06-04,44,57.14
P0004,2026-06-05,78,58.57
P0004,2026-06-06,61,58.29
P0004,2026-06-07,76,58.71
P0004,2026-06-08,47,57.57
P0004,2026-06-09,47,56.86
P0004,2026-06-10,34,55.29
P0004,2026-06-11,55,56.86
P0004,2026-06-12,65,55.0
P0004,2026-06-13,67,55.86
P0004,2026-06-14,66,54.43
P0004,2026-06-15,54,55.43
P0004,2026-06-16,48,55.57
P0004,2026-06-17,44,57.0
P0004,2026-06-18,55,57.0
P0004,2026-06-19,70,57.71
P0004,2026-06-20,58,56.43
P0004,2026-06-21,51,54.29
P0004,2026-06-22,46,53.14
P0004,2026-06-23,60,54.86
P0004,2026-06-24,60,57.14
P0004,2026-06-25,54,57.0
P0004,2026-06-26,74,57.57
P0004,2026-06-27,80,60.71
P0004,2026-06-28,60,62.0
P0004,2026-06-29,54,63.14
P0004,2026-06-30,59,63.0
P0004,2026-07-01,52,61.86
P0004,2026-07-02,56,62.14
P0004,2026-07-03,75,62.29
P0004,2026-07-04,58,59.14
P0004,2026-07-05,55,58.43
P0004,2026-07-06,48,57.57
P0004,2026-07-07,57,57.29
P0004,2026-07-08,52,57.29
P0004,2026-07-09,42,55.29
P0004,2026-07-10,64,53.71
P0004,2026-07-11,58,53.71
P0004,2026-07-12,77,56.86
P0004,2026-07-13,43,56.14
P0004,2026-07-14,60,56.57
P0004,2026-07-15,61,57.86
P0004,2026-07-16,51,59.14
P0004,2026-07-17,49,57.0
P0004,2026-07-18,56,56.71
P0004,2026-07-19,64,54.86
P0004,2026-07-20,60,57.29
P0004,2026-07-21,52,56.14
P0004,2026-07-22,46,54.0
P0004,2026-07-23,63,55.71
P0004,2026-07-24,71,58.86
P0004,2026-07-25,66,60.29
P0005,2025-07-26,23,23.0
P0005,2025-07-27,24,23.5
P0005,2025-07-28,6,17.67
P0005,2025-07-29,18,17.75
P0005,2025-07-30,18,17.8
P0005,2025-07-31,19,18.0
P0005,2025-08-01,12,17.14
P0005,2025-08-02,28,17.86
P0005,2025-08-03,17,16.86
P0005,2025-08-04,20,18.86
P0005,2025-08-05,15,18.43
P0005,2025-08-06,8,17.0
P0005,2025-08-07,11,15.86
P0005,2025-08-08,17,16.57
P0005,2025-08-09,23,15.86
P0005,2025-08-10,18,16.0
P0005,2025-08-11,13,15.0
P0005,2025-08-12,9,14.14
P0005,2025-08-13,13,14.86
P0005,2025-08-14,11,14.86
P0005,2025-08-15,19,15.14
P0005,2025-08-16,16,14.14
P0005,2025-08-17,24,15.0
P0005,2025-08-18,18,15.71
P0005,2025-08-19,10,15.86
P0005,2025-08-20,17,16.43
P0005,2025-08-21,16,17.14
P0005,2025-08-22,21,17.43
P0005,2025-08-23,18,17.71
P0005,2025-08-24,17,16.71
P0005,2025-08-25,11,15.71
P0005,2025-08-26,11,15.86
P0005,2025-08-27,17,15.86
P0005,2025-08-28,27,17.43
P0005,2025-08-29,18,17.0
P0005,2025-08-30,17,16.86
P0005,2025-08-31,11,16.0
P0005,2025-09-01,14,16.43
P0005,2025-09-02,11,16.43
P0005,2025-09-03,18,16.57
P0005,2025-09-04,17,15.14
P0005,2025-09-05,19,15.29
P0005,2025-09-06,18,15.43
P0005,2025-09-07,15,16.0
P0005,2025-09-08,16,16.29
P0005,2025-09-09,19,17.43
P0005,2025-09-10,16,17.14
P0005,2025-09-11,14,16.71
P0005,2025-09-12,19,16.71
P0005,2025-09-13,17,16.57
P0005,2025-09-14,13,16.29
P0005,2025-09-15,12,15.71
P0005,2025-09-16,18,15.57
P0005,2025-09-17,14,15.29
P0005,2025-09-18,11,14.86
P0005,2025-09-19,17,14.57
P0005,2025-09-20,15,14.29
P0005,2025-09-21,23,15.71
P0005,2025-09-22,19,16.71
P0005,2025-09-23,22,17.29
P0005,2025-09-24,14,17.29
P0005,2025-09-25,13,17.57
P0005,2025-09-26,20,18.0
P0005,2025-09-27,19,18.57
P0005,2025-09-28,28,19.29
P0005,2025-09-29,17,19.0
P0005,2025-09-30,10,17.29
P0005,2025-10-01,12,17.0
P0005,2025-10-02,12,16.86
P0005,2025-10-03,21,17.0
P0005,2025-10-04,21,17.29
P0005,2025-10-05,15,15.43
P0005,2025-10-06,12,14.71
P0005,2025-10-07,8,14.43
P0005,2025-10-08,14,14.71
P0005,2025-10-09,12,14.71
P0005,2025-10-10,16,14.0
P0005,2025-10-11,15,13.14
P0005,2025-10-12,21,14.0
P0005,2025-10-13,12,14.0
P0005,2025-10-14,16,15.14
P0005,2025-10-15,11,14.71
P0005,2025-10-16,9,14.29
P0005,2025-10-17,15,14.14
P0005,2025-10-18,26,15.71
P0005,2025-10-19,18,15.29
P0005,2025-10-20,21,16.57
P0005,2025-10-21,23,17.57
P0005,2025-10-22,8,17.14
P0005,2025-10-23,18,18.43
P0005,2025-10-24,14,18.29
P0005,2025-10-25,20,17.43
P0005,2025-10-26,19,17.57
P0005,2025-10-27,16,16.86
P0005,2025-10-28,5,14.29
P0005,2025-10-29,10,14.57
P0005,2025-10-30,15,14.14
P0005,2025-10-31,15,14.29
P0005,2025-11-01,26,15.14
P0005,2025-11-02,27,16.29
P0005,2025-11-03,29,18.14
P0005,2025-11-04,24,20.86
P0005,2025-11-05,28,23.43
P0005,2025-11-06,21,24.29
P0005,2025-11-07,25,25.71
P0005,2025-11-08,30,26.29
P0005,2025-11-09,30,26.71
P0005,2025-11-10,26,26.29
P0005,2025-11-11,19,25.57
P0005,2025-11-12,20,24.43
P0005,2025-11-13,29,25.57
P0005,2025-11-14,32,26.57
P0005,2025-11-15,36,27.43
P0005,2025-11-16,23,26.43
P0005,2025-11-17,21,25.71
P0005,2025-11-18,35,28.0
P0005,2025-11-19,14,27.14
P0005,2025-11-20,24,26.43
P0005,2025-11-21,27,25.71
P0005,2025-11-22,34,25.43
P0005,2025-11-23,33,26.86
P0005,2025-11-24,18,26.43
P0005,2025-11-25,28,25.43
P0005,2025-11-26,23,26.71
P0005,2025-11-27,27,27.14
P0005,2025-11-28,26,27.0
P0005,2025-11-29,25,25.71
P0005,2025-11-30,20,23.86
P0005,2025-12-01,28,25.29
P0005,2025-12-02,24,24.71
P0005,2025-12-03,18,24.0
P0005,2025-12-04,24,23.57
P0005,2025-12-05,23,23.14
P0005,2025-12-06,22,22.71
P0005,2025-12-07,35,24.86
P0005,2025-12-08,28,24.86
P0005,2025-12-09,24,24.86
P0005,2025-12-10,23,25.57
P0005,2025-12-11,25,25.71
P0005,2025-12-12,22,25.57
P0005,2025-12-13,22,25.57
P0005,2025-12-14,24,24.0
P0005,2025-12-15,18,22.57
P0005,2025-12-16,20,22.0
P0005,2025-12-17,14,20.71
P0005,2025-12-18,16,19.43
P0005,2025-12-19,29,20.43
P0005,2025-12-20,26,21.0
P0005,2025-12-21,24,21.0
P0005,2025-12-22,23,21.71
P0005,2025-12-23,18,21.43
P0005,2025-12-24,23,22.71
P0005,2025-12-25,21,23.43
P0005,2025-12-26,30,23.57
P0005,2025-12-27,30,24.14
P0005,2025-12-28,31,25.14
P0005,2025-12-29,14,23.86
P0005,2025-12-30,23,24.57
P0005,2025-12-31,24,24.71
P0005,2026-01-01,13,23.57
P0005,2026-01-02,16,21.57
P0005,2026-01-03,18,19.86
P0005,2026-01-04,21,18.43
P0005,2026-01-05,11,18.0
P0005,2026-01-06,19,17.43
P0005,2026-01-07,13,15.86
P0005,2026-01-08,8,15.14
P0005,2026-01-09,18,15.43
P0005,2026-01-10,15,15.0
P0005,2026-01-11,21,15.0
P0005,2026-01-12,7,14.43
P0005,2026-01-13,17,14.14
P0005,2026-01-14,9,13.57
P0005,2026-01-15,12,14.14
P0005,2026-01-16,22,14.71
P0005,2026-01-17,12,14.29
P0005,2026-01-18,17,13.71
P0005,2026-01-19,14,14.71
P0005,2026-01-20,15,14.43
P0005,2026-01-21,15,15.29
P0005,2026-01-22,7,14.57
P0005,2026-01-23,13,13.29
P0005,2026-01-24,22,14.71
